 			第七部
咍	平	P:十灰	
咎	平上	P:四豪,S:二十五有	第十二部
咏	去	Q:二十四敬	第十一部
咒	去	Q:二十六宥	第十二部
咙	平	P:一东	第一部
咚	平	P:二冬	第一部
咛			第十一部
咠	入	R:十四缉	
咡	去	Q:四寘	
咢	入	R:十药	
咥	去入	Q:四寘,R:四质,R:九屑	
咧	入	R:九屑	
咨	平	P:四支	
咫	上	S:四纸	第三部
咬	平上	P:三肴,S:十八巧	第八部
咭	入	R:四质	
咮	平去	P:七虞,Q:七遇,Q:二十六宥	第十二部
咳	平	P:十灰	第五部
咸	平	P:十五咸	第十四部
咺	平上	P:十三元,S:十三阮	
咻	平上	P:十一尤,S:七麌	第十二部
咽	平去入	P:一先,Q:十七霰,R:九屑	第七部,第十八部
咿	平	P:四支	
哀	平	P:十灰	第五部
品	上	S:二十六寝	第十三部
哂	上	S:十一轸	第六部
哄	去	Q:一送,Q:三绛	第一部
哆	平上去	P:六麻,S:四纸,S:二十哿,S:二十一马,Q:四寘	第九部
哇	平	P:九佳,P:六麻	第十部
哉	平	P:十灰	第五部,第十八部
响	上	S:二十二养	第二部
哑	平上去入	P:六麻,S:二十一马,Q:二十二祃,R:十一陌	第十部,第十七部
哓	平	P:二萧	第八部
哕	去入	Q:八霁,Q:九泰,R:六月	
哗	平	P:六麻	第十部
哙	去	Q:十卦	
哜	去	Q:八霁	
哝	平	P:二冬	
哢	去	Q:一送	
哤	平	P:三江	
哥	平	P:五歌	第九部
哦	平	P:五歌	第九部
哨	平去	P:二萧,Q:十八啸	第八部
哪	平	P:五歌	第九部
哭	入	R:一屋	第十五部
哮	平	P:三肴	第八部
哲	入	R:九屑	第十八部
哳	入	R:八黠	
哺	去	Q:七遇	第四部
哻	平	P:七虞	
哽	上	S:二十三梗	第十一部
哿	上	S:二十哿	第九部
唁	去	Q:十七霰	第七部
唅	平去	P:十三覃,Q:二十八勘	
唆	平	P:五歌	第九部
唇	平	P:十一真	第六部
唈	入	R:十四缉,R:十五合	
唉	平上	P:十灰,S:四纸	第五部
唏	上	S:五尾	
唐	平	P:七阳	第二部
唝	上	S:一董	
唠	平	P:四豪	第八部
唤	去	Q:十五翰	第七部
唧	入	R:四质,R:十三职	第十七部
唪	上	S:一董	
售	平去	P:十一尤,Q:二十六宥	第十二部
唯	平上	P:四支,S:四纸	第三部
唰	入	R:九屑	
唱	去	Q:二十三漾	第二部
唲	平	P:四支	
唳	去	Q:八霁	第三部
唵	上	S:二十七感	
唶	去入	Q:二十二祃,R:十一陌	
唹	平	P:六鱼	
唼	入	R:十七洽	
唾	去	Q:二十一个	第九部
啀	平	P:九佳	
啁	平	P:三肴,P:十一尤	第十二部
啄	入	R:一屋,R:三觉	第十六部
商	平	P:七阳	第二部
啍	平	P:十三元	
啐	去入	Q:十卦,Q:十一队,R:四质	
啕	平	P:四豪	第八部
啖	上去	S:二十七感,Q:二十八勘	第十四部
啜	入	R:九屑	第十八部
啧	入	R:十一陌	第十七部
啬	入	R:十三职	第十七部
啭	去	Q:十七霰	第七部
啮	入	R:九屑	第十八部
啯	入	R:十一陌	
啰	平	P:五歌	
啴	平上	P:十四寒,P:一先,S:十六铣	
啸	去	Q:十八啸	第八部
啻	去	Q:四寘	第三部
啼			第三部
啽	平	P:十三覃	
啾	平	P:十一尤	第十二部
喀	入	R:十一陌	第十七部
喁	平	P:二冬,P:七虞	第一部
喂	上去	S:十贿,Q:四寘	
喃	平	P:十五咸	第十四部
善	上去	S:十六铣,Q:十七霰	第七部
喈	平	P:九佳	
喉	平	P:十一尤	第十二部
喊	上	S:二十七感,S:二十九豏	第十四部
喋	入	R:十五合,R:十六叶,R:十七洽	第十八部
喌	平入	P:十一尤,R:一屋	
喏	上	S:二十一马	第十部
喑	平去	P:十二侵,Q:二十七沁,Q:二十八勘	第十三部
喓	平	P:二萧	
喔	入	R:三觉	第十六部
喘	上	S:十六铣	第七部
喙	去	Q:十一队	第三部
喜	上	S:四纸	第三部
喝	去入	Q:十卦,R:七曷	第十八部
喟	去	Q:四寘,Q:十卦	第五部
喢	入	R:十六叶,R:十七洽	
喣	上	S:七麌	
喤	平	P:七阳,P:八庚	
喧	平	P:十三元	第七部
喨	去	Q:二十三漾	
喭	去	Q:十五翰	
喷	平去	P:十三元,Q:十四愿	第六部
喻	平	P:七虞	第四部
喽	上	S:二十五有	
喾	入	R:一屋,R:二沃	
嗂	平	P:二萧	
嗃	平去入	P:三肴,Q:十九效,R:二沃,R:三觉,R:十药	
嗄	去	Q:二十二祃	第十部
嗅			第十二部
嗉	去	Q:七遇	
嗋	入	R:十七洽	
嗌	去入	Q:十卦,R:十一陌	
嗑	入	R:十五合	
嗒	入	R:十五合	
嗓	上	S:二十二养	第二部
嗔	平	P:十一真	
嗛	上	S:二十八琰	
嗜	去	Q:四寘	第三部
嗝	入	R:十一陌	
嗟	平	P:六麻	第十部
嗡	平	P:一东	第一部
嗢	入	R:六月	
嗣	去	Q:四寘	第三部
嗤	平	P:四支	第三部
嗥	平	P:四豪	第八部
嗫	入	R:十六叶	第十八部
嗳			第五部
嗷	平	P:四豪	第八部
嗺	平上	P:四支,S:四纸	
嗽	去	Q:二十六宥	第十二部
嗾	上去入	S:二十五有,Q:二十六宥,R:一屋	第十五部
嗿	上	S:二十七感	
嘂	去	Q:十八啸	
嘈	平	P:四豪	第八部
嘉	平	P:六麻	第十部
嘎	入	R:八黠	
嘏	上	S:二十一马	第十部
嘐	平	P:三肴	
嘒	去	Q:八霁	
嘕	平	P:一先	
嘘	平去	P:六鱼,Q:六御	第四部
嘤	平	P:八庚	第十一部
嘬	去	Q:十卦	
嘱	入	R:二沃	第十五部
嘲	平	P:三肴	第八部
嘶	平	P:八齐	第三部
嘹	平去	P:二萧,Q:十八啸	第八部
嘻	平	P:四支	
嘾	上	S:二十七感	
噀	去	Q:十四愿,Q:十七霰	
噂	上	S:十三阮	
噆	上入	S:二十七感,R:十五合	
噈	入	R:一屋	
噌	平	P:十蒸	
噍			第八部
噎	入	R:九屑	第十八部
噞	平上去	P:十四盐,S:二十八琰,Q:二十九艳	
噢	上入	S:七麌,R:一屋	
噣	入	R:三觉	
噤	上去	S:二十六寝,Q:二十七沁	第十三部
器	去	Q:四寘	第三部
噩	入	R:十药	第十六部
噪	去	Q:二十号	第八部
噫	平去	P:四支,Q:十卦	第三部
噬	去	Q:八霁	第三部
噭	去入	Q:十八啸,R:十二锡	
噰	平	P:二冬	
噱	入	R:十药	第十六部
嚃	入	R:十五合	
嚄	入	R:十一陌	
嚅	平	P:七虞	
嚏	去	Q:八霁	第三部
嚘	平	P:十一尤	
嚚	平	P:十一真	
嚣	平	P:二萧,P:四豪	第八部
嚬	平	P:十一真	
嚭	上	S:四纸	
嚼	入	R:十药	第十六部
囊	平	P:七阳	第二部
囚	平	P:十一尤	第十二部
四	去	Q:四寘	第三部
回	平去	P:十灰,Q:十一队	第三部
因	平	P:十一真	第六部
团	平	P:十四寒	第七部
囤	平上	P:十三元,S:十三阮	第六部
园	平	P:十三元	第七部
囮	平	P:五歌	
困	去	Q:十四愿	第六部
围	平	P:五微	第三部
囷	平上	P:十一真,S:十一轸	第六部
囹	平	P:九青	第十一部
固	去	Q:七遇	第四部
国	入	R:一屋,R:十三职	第十五部,第十七部
图	平	P:七虞	第四部
囿	去入	Q:二十六宥,R:一屋	第十二部
圃	上去	S:七麌,Q:七遇	第四部
圄	上	S:六语	第四部
圆	平	P:一先	第七部
圈	平上去	P:十三元,S:十三阮,Q:十四愿	第七部
圉	上	S:六语	第四部
圔	入	R:十七洽	
圛	入	R:十一陌	
圜	平	P:十五删	第七部
土	上	S:七麌	第四部
圣	去	Q:二十四敬	第十一部
在	上去	S:十贿,Q:十一队	第五部
圬	平去	P:七虞,Q:七遇	
圭	平	P:八齐	第三部
圮	平上	P:四支,S:四纸	
圯	上	S:四纸	第三部
地	去	Q:四寘	第三部
圹	去	Q:二十三漾	第二部
场	平	P:七阳	第二部
圻	平	P:五微	第三部
圾	入	R:十四缉	第十七部
址	上	S:四纸	第三部
均	平	P:十一真	第六部
坊	平	P:七阳	第二部
坋	上去	S:十二吻,Q:十三问	
坌	去	Q:十四愿	
坎	上	S:二十七感	第十四部
坏	平去	P:十灰,Q:十卦	第五部
坐	上去	S:二十哿,Q:二十一个	第九部
坑	平	P:八庚	第十一部
坒	去	Q:四寘	
块	上去	S:十贿,Q:十卦,Q:十一队	第三部,第五部
坚	平	P:一先	第七部
坛	平	P:十四寒	第七部,第十四部
坝	去	Q:二十二祃	第十部
坞			第四部
坟	平上	P:十二文,S:十二吻	第六部
坠	去	Q:四寘	第三部
坡	平	P:五歌	第九部
坤	平	P:十三元	第六部
坦	上	S:十四旱	第七部
坩	平	P:十三覃	
坪	平	P:八庚	第十一部
坫	去	Q:二十九艳	第十四部
坯			第三部
坰	平	P:九青	第十一部
坱	上	S:二十二养	
坳	平	P:三肴	第八部
坷	上去	S:二十哿,Q:二十一个	第九部
坻	平上	P:四支,S:四纸,S:八荠	第三部
坼	入	R:十一陌	第十七部
垂	平	P:四支	第三部
垄	上	S:二肿	
垅			第一部
垆	平	P:六鱼,P:七虞	第四部
型	平	P:九青	第十一部
垒	平上入	P:十灰,S:四纸,R:四质	第三部
垓	平	P:十灰	第五部
垗	上	S:十七筱	
垚	平	P:二萧	
垛	平上	P:五歌,S:二十哿	第九部
垝	上去	S:四纸,Q:四寘	
垠	平	P:十一真,P:十二文,P:十三元	第六部
垢	上	S:二十五有	第十二部
垣	平	P:十三元	第七部
垤	入	R:四质,R:九屑	第十七部,第十八部
垦	上	S:十三阮	第六部
垩	入	R:十药	第十六部
垫	去	Q:二十九艳	第十四部
垲	上	S:十贿	
垹	平	P:三江	
埂	上	S:二十三梗	
埃	平	P:十灰	第五部
埆	入	R:三觉	
埇	上	S:二肿	
埋	平	P:九佳	第五部
埌	去	Q:二十三漾	
城	平	P:八庚	第十一部
埏	平	P:一先	
埒	入	R:九屑	
埘	平上	P:四支,S:四纸	第三部
埙	平	P:十三元	
埚	平	P:五歌	
域	入	R:十三职	第十七部
埤	平	P:四支	
埧	去	Q:七遇,Q:二十二祃	
埭	去	Q:十一队	第五部
埲	上	S:一董	
埴	去入	Q:四寘,R:十三职	
埵	上	S:二十哿	
埸	入	R:十一陌	
培	平上	P:十灰,S:二十五有	第三部
基	平	P:四支	第三部
埼	平上	P:四支,P:五微,S:四纸	
埽	上去	S:十九皓,Q:二十号	
堀	入	R:六月	
堁	上去	S:二十哿,Q:二十一个	
堂	平	P:七阳	第二部
堄	去	Q:八霁	
堆	平	P:十灰	第三部
堇	上	S:十二吻	
堈	平	P:七阳	
堋	平去	P:十蒸,Q:二十五径	
堑	上	S:二十八琰	第十四部
堕	平上	P:四支,S:二十哿	第九部
堙	平	P:十一真	
堛	入	R:十三职	
堞	入	R:十六叶	第十八部
堠	去	Q:二十六宥	第十二部
堡	上	S:十九皓	第八部
堤	平	P:八齐	第三部
堥	平	P:九青	
堧	平	P:一先	
堨	入	R:六月,R:七曷	
堪	平	P:十三覃	第十四部
堭	平	P:七阳	
堮	入	R:十药	
堰	上去	S:十三阮,Q:十四愿,Q:十七霰	第七部
堲	入	R:四质,R:十三职	
堵	上	S:七麌	第四部
堶	平	P:五歌	
堸	平	P:一东	
塈	去	Q:四寘,Q:五未	
塉	入	R:十一陌	
塌	入	R:十五合	第十九部
塍	平去	P:十蒸,Q:二十五径	第十一部
塑	去	Q:七遇	第四部
塓	入	R:十二锡	
塔	入	R:十五合	第十九部
塕	上	S:一董	
塘	平	P:七阳	第二部
塞	去入	Q:十一队,R:十三职	第五部,第十七部
填	平去	P:十一真,P:一先,Q:十二震,Q:十七霰	第七部
塯	去	Q:二十六宥	
塾	入	R:一屋	第十五部
墀	平	P:四支	第三部
墁	平去	P:十四寒,Q:十五翰	
境	上	S:二十三梗	第十一部
墅	上	S:六语	第四部
墆	去	Q:八霁	
墉	平	P:二冬	
墐	平去	P:十一真,Q:十二震	
墓	去	Q:七遇	第四部
墙	平	P:七阳	第二部
墝	平	P:三肴	
增	平	P:十蒸	第十一部
墟	平	P:六鱼	第四部
墡	上	S:十六铣	
墣	入	R:一屋,R:三觉	
墦	平	P:十三元	
墨	入	R:十三职	第十七部
墩	平	P:十三元	第六部
墱	去	Q:二十五径	
墺	去	Q:二十号	
壁	入	R:十二锡	第十七部
壅	平上去	P:二冬,S:二肿,Q:二宋	
壑	入	R:十药	第十六部
壒	去	Q:九泰	
壕	平	P:四豪	第八部
壝	平上	P:四支,S:四纸	
壤	上	S:二十二养	第二部
士	上	S:四纸	第三部
壬	平	P:十二侵	第十三部
壮	去	Q:二十三漾	第二部
声	平	P:八庚	第十一部
壳	入	R:三觉	第十六部
壶	平	P:七虞	第四部
壸	上	S:十三阮	
壹	入	R:四质	第十七部
处	上去	S:六语,Q:六御	第四部
备	去	Q:四寘	第三部
夌	平	P:十蒸	
复	去入	Q:二十六宥,R:一屋	第十二部,第十五部
夏	上去	S:二十一马,Q:二十二祃	第十部
夔	平	P:四支	第三部
夕	入	R:十一陌	第十七部
外	去	Q:九泰	第三部,第五部
夙	入	R:一屋	第十五部
多	平	P:五歌	第九部
夜	去	Q:二十二祃	第十部
夤	平	P:十一真	
大	去	Q:九泰,Q:二十一个	第五部,第九部
天	平	P:一先	第七部
太	去	Q:九泰	第五部
夫	平	P:七虞	第四部
夬	去	Q:十卦	
夭	平上	P:二萧,S:十七筱,S:十九皓	第八部
央	平	P:七阳	第二部
失	入	R:四质	第十七部
头	平	P:十一尤	第十二部
夷	平	P:四支	第三部
夸	平	P:六麻	第十部
夹	入	R:十六叶,R:十七洽	第十九部
夺	入	R:七曷	第十八部
奁	平	P:十四盐	第十四部
奂	去	Q:十五翰	
奄	上	S:二十八琰	第十四部
奇	平	P:四支	第三部
奈	去	Q:九泰,Q:二十一个	第五部
奉	上	S:二肿	第一部
奋	去	Q:十三问	第六部
奎	平	P:八齐	第三部
奏	去	Q:二十六宥	第十二部
契	去入	Q:八霁,R:五物,R:九屑	第三部,第十八部
奓	平	P:六麻	
奔	平去	P:十三元,Q:十四愿	第六部
奕	入	R:十一陌	第十七部
奖	上	S:二十二养	第二部
套	上去	S:十九皓,Q:二十号	第八部
奘	平上	P:七阳,S:二十二养	第二部
奚	平	P:八齐	第三部
奠	去	Q:十七霰,Q:二十五径	第七部
奡	去	Q:二十号	
奢	平	P:六麻	第十部
奥	去	Q:二十号	第八部
奫	平	P:十一真	
奭	入	R:十一陌	
女	上去	S:六语,Q:六御	第四部
奴	平	P:七虞	第四部
奶	上	S:八荠,S:九蟹	第五部
奸	平	P:十四寒,P:十五删	第七部
好	上去	S:十九皓,Q:二十号	第八部
妁	入	R:十药	
如	平去	P:六鱼,Q:六御	第四部
妃	平去	P:五微,Q:十一队	第三部
妄	去	Q:二十三漾	第二部
妆	平	P:七阳	第二部
妇	上去	S:二十五有,Q:七遇	第四部,第十二部
妊	平去	P:十二侵,Q:二十七沁	第十三部
妍	平	P:一先	第七部
妒	去	Q:七遇	第四部
妓	上	S:四纸	第三部
妖	平	P:二萧	第八部
妗	去	Q:二十七沁	
妘	平	P:十二文	
妙	去	Q:十八啸	第八部
妠	入	R:八黠,R:十五合	
妣	上	S:四纸	
妤	平	P:六鱼	第四部
妥	上	S:二十哿	第九部
妨	平去	P:七阳,Q:二十三漾	第二部
妩	上	S:七麌	第四部
妪	上去	S:七麌,Q:七遇	第四部
妫	平	P:四支	
妯	平入	P:十一尤,R:一屋,R:十二锡	
妲	入	R:七曷	
妵	上	S:二十五有	
妹	去	Q:十一队	第三部
妻	平去	P:八齐,Q:八霁	第三部
妾	入	R:十六叶	第十八部
姁	平上去	P:七虞,S:七麌,Q:七遇	
姅	去	Q:十五翰	
姆	上去	S:二十五有,Q:二十六宥	第十二部
姊	上	S:四纸	第三部
始	上去	S:四纸,Q:四寘	第三部
姌	上	S:二十八琰	
姐	上	S:二十一马	第十部
姑	平	P:七虞	第四部
姒	上	S:四纸	
姓	去	Q:二十四敬	第十一部
委	平上去	P:四支,S:四纸,Q:四寘	第三部
姗	平	P:十四寒	第七部
姘	平	P:八庚	
姚	平	P:二萧	第八部
姜	平	P:七阳	第二部
姝	平	P:七虞	第四部
姞	入	R:四质	
姣	平上	P:三肴,S:十八巧	第八部
姤	去	Q:二十六宥	
姥	上	S:七麌	第四部
姨	平	P:四支	第三部
姬	平	P:四支	第三部
姭	去	Q:二十九艳	
姮			第十一部
姱	平	P:六麻	
姶	入	R:十五合	
姹	上去	S:二十一马,Q:七遇,Q:二十二祃	
姺	平上	P:十一真,S:十六铣	
姻	平	P:十一真	第六部
姼	平上	P:四支,S:四纸	
姽	上	S:四纸	
姿	平	P:四支	第三部
威	平	P:五微	第三部
娃	平	P:九佳,P:六麻	第十部
娄	平	P:七虞,P:十一尤	第十二部
娅	上去	S:二十一马,Q:二十二祃	第十部
娆	平上去	P:二萧,S:十七筱,Q:十八啸	第八部
娇	平上	P:二萧,S:十七筱	第八部
娈	平上去	P:十四寒,S:十六铣,Q:十七霰	
娉	平去	P:九青,Q:二十四敬	第十一部
娌	上	S:四纸	
娏	平	P:三江	
娑	平上	P:五歌,S:二十哿	第九部
娓	上	S:五尾	第三部
娖	入	R:三觉	
娗	平上	P:九青,S:二十四迥	
娘	平	P:七阳	第二部
娜	上	S:二十哿	第九部
娞	上	S:十贿	
娟	平	P:一先	第七部
娠	平去	P:十一真,Q:十二震	第六部
娣	上去	S:八荠,Q:八霁	第三部
娥	平	P:五歌	第九部
娩	上	S:十三阮,S:十六铣	第七部
娭	平	P:四支	
娱	平	P:七虞	第四部
娲	平	P:九佳,P:六麻	第十部
娴	平	P:十五删	第七部
娵	平	P:七虞,P:十一尤	
娶	去	Q:七遇	第四部
娸	平	P:四支	
娼	上	S:十九皓	
婀	上	S:二十哿	第九部
婆	平	P:五歌	第九部
婉	上去	S:十三阮,Q:十五翰	第七部
婊	去	Q:十八啸	
婐	上	S:二十哿	
婓	平	P:五微	
婕	入	R:十六叶	第十八部
婘	平	P:一先	
婚	平	P:十三元	第六部
婞	上	S:二十四迥	
婟	去	Q:七遇	
婠	入	R:八黠	
婢	上	S:四纸	第三部
婥	入	R:十药	
婧	上	S:二十三梗	第十一部
婪	平	P:十三覃	第十四部
婳	入	R:十一陌	
婴	平	P:八庚	第十一部
婵	平	P:一先	第七部
婶	上	S:二十六寝	第十三部
婷	平	P:九青	第十一部
婺	去	Q:七遇	第四部
婼	入	R:十药	
婿	去	Q:八霁	第三部
媊	平	P:一先	
媌	平上	P:三肴,S:十八巧	
媒	平	P:十灰	第三部
媕	平	P:十三覃	
媚	去	Q:四寘	第三部
媛	平去	P:十三元,Q:十七霰	第七部
媞	平上	P:八齐,S:八荠	
媟	入	R:九屑	
媢	去	Q:二十号	
媦	去	Q:五未	
媪	上	S:十九皓	第八部
媭	平	P:七虞	
媮	平	P:十一尤	
媱	平	P:二萧	
媲	去	Q:八霁	第三部
媵	去	Q:二十五径	
媸	平	P:四支	第三部
媾	去	Q:二十六宥	
嫁	去	Q:二十二祃	第十部
嫂	上	S:十九皓	第八部
嫄	平	P:十三元	
嫇	平上	P:八庚,P:九青,S:二十四迥	
嫉	入	R:四质	第十七部
嫌	平	P:十四盐	第十四部
嫒	去	Q:十七霰	
嫔	平	P:十一真	第六部
嫕	去	Q:八霁	
嫖	平	P:二萧	第八部
嫘	平去	P:四支,Q:四寘	
嫙	去	Q:十七霰	
嫚	去	Q:十六谏	
嫜	平	P:七阳	
嫠	平	P:四支	第三部
嫡	入	R:十二锡	第十七部
嫣	平	P:一先	第七部
嫩	去	Q:十四愿	第六部
嫪	去	Q:二十号	
嫫	平	P:七虞	
嫭	去	Q:七遇	
嫱	平	P:七阳	第二部
嫷	上	S:二十哿	
嫽	平上去	P:二萧,S:十七筱,Q:十八啸	
嬇	去	Q:十一队	
嬉	平上	P:四支,S:四纸	第三部
嬐	上	S:二十八琰	
嬖	去	Q:四寘,Q:八霁	第三部
嬗	去	Q:十七霰	
嬛	平	P:一先,P:八庚	
嬥	上去	S:十七筱,Q:十八啸	
嬮	去	Q:二十九艳	
嬲	上	S:十七筱	
嬴	平	P:四支,P:八庚	第十一部
嬿	去	Q:十七霰	
孀	平	P:七阳	第二部
孅	平	P:十四盐	
子	上	S:四纸	第三部
孑	入	R:九屑	第十八部
孔	上	S:一董	第一部
孕	去	Q:二十五径	第十一部
孖	平	P:四支	
字	去	Q:四寘	第三部
存	平	P:十三元	第六部
孙	平	P:十三元	第六部
孚	平	P:七虞	第四部
孛	去入	Q:十一队,R:六月	第十八部
孜	平	P:四支	
孝	去	Q:十九效	第八部
孟	去	Q:二十四敬	第十一部
季	去	Q:四寘	第三部
孤	平	P:七虞	第四部
孥	平上	P:七虞,S:七麌	第四部
学	入	R:三觉	第十六部
孩	平	P:十灰	第五部
孪			第七部
孰	入	R:一屋	第十五部
孱	平	P:十五删,P:一先	第七部
孳	平去	P:四支,Q:四寘	
孺	平去	P:七虞,Q:七遇	第四部
孽	入	R:九屑	第十八部
宁	平上去	P:九青,S:六语,Q:六御	第十一部
宄	平上	P:十一尤,S:四纸	
宅	入	R:十一陌	第十七部
宇	上	S:七麌	第四部
守	上去	S:二十五有,Q:二十六宥	第十二部
安	平	P:十四寒	第七部
宋	去	Q:二宋	第一部
完	平	P:十四寒	第七部
宏	平	P:八庚	
宓	入	R:四质	
宕	去	Q:二十三漾	第二部
宗	平	P:二冬	第一部
官	平	P:十四寒	第七部
宙	去	Q:二十六宥	第十二部
定	去	Q:二十五径	第十一部
